"SentenceID","Sentence_text","TextTitle","Text_Author","cross_count","tokens","words","parts_of_speech"
204268,"Вдруг он вставал, решив повидать ее немедленно; был, представим себе, октябрьский вечер, летели тучи, кислой вонью несло из шорных и каретных лавок в низах мрачно-желтых домов, купцы, в чуйках и тулупах, с ключами в руках, уже запирали лавки.","Дар","Владимир Владимирович Набоков","2","{вонь}","{кислый,несло}","{ADJ,VERB_HEAD}"
204499,"Еще недавно запах гоголевского Петрушки объясняли тем, что все существующее разумно.","Дар","Владимир Владимирович Набоков","2","{запах}","{объяснять,петрушка}","{PROPN,VERB_HEAD}"
204565,"Прислонившись к камину и что-нибудь теребя, он говорил звонким, пискливым голосом, а ежели думал о другом, тянул что-то однообразное, с прожевкой, с обильными ну-с, да-с. У него был особенный тихий смешок (Толстого Льва бросавший в пот), но, когда хохотал, то закатывался и ревел оглушительно (издали заслышав эти рулады, Тургенев убегал).","Дар","Владимир Владимирович Набоков","2","{пот}","{бросать,в}","{ADP,VERB_HEAD}"
204764,"А там густой дым повалил через Фонтанку по направлению к Чернышеву переулку, откуда вскоре поднялся новый черный столб… Между тем Достоевский прибежал.","Дар","Владимир Владимирович Набоков","2","{дым}","{густой,повалить}","{ADJ,VERB_HEAD}"
205255,"Боязнь рождает благоговение, благоговение ставит жертвенник, его дым восходит к небу, там принимает образ крыл, и склоненная боязнь к нему обращает молитву.","Дар","Владимир Владимирович Набоков","2","{дым}","{восходить,он}","{DET,VERB_HEAD}"
62103,"День был ясный, и я, вспоминая теперь, точно вижу вновь, как возносился из кадила фимиам и тихо восходил вверх, а сверху в куполе, в узенькое окошечко, так и льются на нас в церковь Божьи лучи, и, восходя к ним волнами, как бы таял в них фимиам.","Братья Карамазовы","Фёдор Михайлович Достоевский","2","{фимиам}","{возносился,таял}","{VERB_HEAD}"
205786,"«К сожалению, я неспособен обратиться в дым или обрасти костюмом».","Дар","Владимир Владимирович Набоков","2","{дым}","{в,обратиться}","{ADP,VERB_HEAD}"
60937,"Я читал вот как-то и где-то про «Иоанна Милостивого» (одного святого), что он, когда к нему пришел голодный и обмерзший прохожий и попросил согреть его, лег с ним вместе в постель, обнял его и начал дышать ему в гноящийся и зловонный от какой-то ужасной болезни рот его.","Братья Карамазовы","Фёдор Михайлович Достоевский","2","{зловонный}","{болезнь,и}","{CCONJ,NOUN}"
207389,"Вернулся он, неся зеленый флакон, снабженный резиновой грушей, и с мощным шумом стал выдувать сосковое благовоние, довольно бесцеремонно оттолкнув Цинцинната, когда тот попался ему под ноги.","Приглашение на казнь","Владимир Владимирович Набоков","2","{благовоние}","{выдувать,сосковый}","{ADJ,VERB_HEAD}"
207404,"Вот где-то трижды трахнул ключ в замке, раздались смешанные голоса, прошло дуновение, от которого зашевелились волосы у Цинцинната…

Он очень волновался, и дрожь на губах все принимала образ улыбки.","Приглашение на казнь","Владимир Владимирович Набоков","2","{дуновение}","{зашевелиться,пройти}","{VERB,VERB_HEAD}"
208310,"– А я, разрешите, сделаю так, – произнес м-сье Пьер и стянул с себя пыльную фуфайку; на мгновение, как бы невзначай, напряг руку, косясь на бирюзово-белый бицепс и распространяя свойственное ему зловоние.","Приглашение на казнь","Владимир Владимирович Набоков","2","{зловоние}","{распространять,свойственное}","{VERB,VERB_HEAD}"
209358,"в гроб смотрит, дышит на ладан, как говорится, а сплетню бабью заплетут какую-нибудь, так он уж тут слушает; без него невозможно…

– Сплетню, вы говорите?","Собрание повестей и рассказов в одном томе","Фёдор Михайлович Достоевский","2","{ладан}","{дышать,на}","{ADP,VERB_HEAD}"
212032,"Именно сими строками объявить вам нужно, что видеть вас когда-либо в доме моем мне будет весьма неприятно, равно и жене моей: она слаба здоровьем и запах дегтя ей вреден.","Собрание повестей и рассказов в одном томе","Фёдор Михайлович Достоевский","2","{запах}","{дёготь,и}","{CCONJ,NOUN}"
615395,"Есть против этого средства, если уже это действительно, как он говорит, у него природный запах: можно посоветовать ему есть лук, или чеснок, или что-нибудь другое.","Ревизор","Николай Васильевич Гоголь","2","{запах}","{можно,природный}","{ADJ,ADV}"
213699,"Легкий пот пробивался у ней на висках.","Собрание повестей и рассказов в одном томе","Фёдор Михайлович Достоевский","2","{пот}","{лёгкий,пробивался}","{ADJ,VERB_HEAD}"
215534,"Холодный пот проступал на лбу Аркадия, сердце его страшно билось.","Собрание повестей и рассказов в одном томе","Фёдор Михайлович Достоевский","2","{пот}","{проступать,холодный}","{ADJ,VERB_HEAD}"
222636,"То верховая езда по окрестностям, целыми партиями, то прогулки в бор или по реке; пикники, обеды в поле; ужины на большой террасе дома, обставленной тремя рядами драгоценных цветов, заливавших ароматами свежий ночной воздух, при блестящем освещении, от которого наши дамы, и без того почти все до одной хорошенькие, казались еще прелестнее с их одушевленными от дневных впечатлений лицами, с их сверкавшими глазками, с их перекрестною резвою речью, переливавшеюся звонким, как колокольчик, смехом; танцы, музыка, пение; если хмурилось небо, сочинялись живые картины, шарады, пословицы; устраивался домашний театр. Явились краснобаи, рассказчики, бонмотисты.","Собрание повестей и рассказов в одном томе","Фёдор Михайлович Достоевский","2","{аромат}","{воздух,заливавших}","{NOUN,VERB_HEAD}"
223073,"Я пробирался туда, где гуще зелень, где смолистее запах деревьев и куда веселее заглядывал солнечный луч, радуясь, что удалось там и сям пронизать мглистую густоту листьев.","Собрание повестей и рассказов в одном томе","Фёдор Михайлович Достоевский","2","{запах}","{дерево,смолистее}","{NOUN,VERB_HEAD}"
223166,"Казалось, что в это мгновение каждый цветок, последняя былинка, курясь жертвенным ароматом, говорила создавшему ее: «Отец!","Собрание повестей и рассказов в одном томе","Фёдор Михайлович Достоевский","2","{аромат}","{жертвенный,куриться}","{ADJ,VERB_HEAD}"
231785,"– вскричал дядя, и холодный пот показался на лбу его.","Собрание повестей и рассказов в одном томе","Фёдор Михайлович Достоевский","2","{пот}","{показаться,холодный}","{ADJ,VERB_HEAD}"
58079,"Не плачь, Григорий, мы его сею же минутой разобьем в дым и прах.","Братья Карамазовы","Фёдор Михайлович Достоевский","2","{дым}","{в,прах}","{ADP,NOUN}"
236057,"Что же касается до «Кедрила-обжоры», то, как ни желалось мне, я ничего не мог узнать о нем предварительно, кроме того, что на сцене появляются злые духи и уносят Кедрила в ад.","Собрание повестей и рассказов в одном томе","Фёдор Михайлович Достоевский","2","{дух}","{злой,появляться}","{ADJ,VERB_HEAD}"
236420,"Воздух был заражен разными неприятными испарениями и запахом лекарств, несмотря на то, что почти весь день в углу топилась печка.","Собрание повестей и рассказов в одном томе","Фёдор Михайлович Достоевский","2","{запах}","{и,лекарство}","{CCONJ,NOUN}"
236526,"И хотя в палате, кроме тяжелого запаху, снаружи все было по возможности чисто, но внутренней, так сказать подкладочной, чистотой у нас далеко не щеголяли.","Собрание повестей и рассказов в одном томе","Фёдор Михайлович Достоевский","2","{запах}","{кроме,тяжёлый}","{ADJ,ADP}"
619798,"Весь алтарь в своем далеком углублении показался вдруг в сиянии; кадильный дым остановился в воздухе радужно освещенным облаком.","Тарас Бульба","Николай Васильевич Гоголь","2","{дым}","{кадильный,остановиться}","{ADJ,VERB_HEAD}"
237500,"Так Филька-то у мещанина-то дым коромыслом пустил, с дочерью спит, хозяина за бороду кажинный день после обеда таскает, – всё в свое удовольствие делает.","Собрание повестей и рассказов в одном томе","Фёдор Михайлович Достоевский","2","{дым}","{пустить,то}","{DET,VERB_HEAD}"
237535,"Он начал нюхать, долго и с расстановкой.","Собрание повестей и рассказов в одном томе","Фёдор Михайлович Достоевский","2","{нюхать}","{долго,начать}","{ADV,VERB_HEAD}"
238135,"«Не то пахнуть козлом будет», – говорили арестанты.","Собрание повестей и рассказов в одном томе","Фёдор Михайлович Достоевский","2","{пахнуть}","{быть,козёл}","{AUX,NOUN}"
240367,"Вся семья по случаю свадьбы приютилась в задних комнатах и стеснилась там до смрада.","Собрание повестей и рассказов в одном томе","Фёдор Михайлович Достоевский","2","{смрад}","{до,стеснилась}","{ADP,VERB_HEAD}"
240460,"Порой, как бы машинально, он оглядывал кругом эту комнату, где еще так недавно бесились танцующие и где еще ходил по воздуху папиросный дым.","Собрание повестей и рассказов в одном томе","Фёдор Михайлович Достоевский","2","{дым}","{папиросный,ходить}","{ADJ,VERB_HEAD}"
5529,"XXI

Ветер стих, черные тучи низко нависли над местом сражения, сливаясь на горизонте с пороховым дымом.","Война и мир","Лев Николаевич Толстой","2","{дым}","{пороховой,с}","{ADJ,ADP}"
57109,"Флигель этот стоял на дворе, был обширен и прочен; в нем же определил Федор Павлович быть и кухне, хотя кухня была и в доме: не любил он кухонного запаха, и кушанье приносили через двор зимой и летом.","Братья Карамазовы","Фёдор Михайлович Достоевский","2","{запах}","{кухонный,любить}","{ADJ,VERB_HEAD}"
248531,"И ничего в жизни я так не любил, как лес с его грибами и дикими ягодами, с его букашками и птичками, ежиками и белками, с его столь любимым мною сырым запахом перетлевших листьев.","Собрание повестей и рассказов в одном томе","Фёдор Михайлович Достоевский","2","{запах}","{лист,сырой}","{ADJ,NOUN}"
248532,"И теперь даже, когда я пишу это, мне так и послышался запах нашего деревенского березняка: впечатления эти остаются на всю жизнь.","Собрание повестей и рассказов в одном томе","Фёдор Михайлович Достоевский","2","{запах}","{березняк,послышаться}","{NOUN,VERB_HEAD}"
250284,"Оторвавшись от альбомов, бархатными гробами лежавших на столе, я смотрел на тебя, слушал фугу, дождь, — и росло во мне чувство свежее, как запах мокрых гвоздик, что стекал отовсюду: с полок, с крыла рояля, с продолговатых алмазов люстры.","Полное собрание рассказов","Владимир Владимирович Набоков","2","{запах}","{гвоздика,как}","{NOUN,SCONJ}"
250641,"Кто знает теперь, какой именно запах легонько обдавал гостя, входящего в помпейский атриум?","Полное собрание рассказов","Владимир Владимирович Набоков","2","{запах}","{какой,обдавать}","{DET,VERB_HEAD}"
251114,"А для Изабель жизнь, вероятно, великолепный лыжный полет, стремительный смех — духи и мороз.","Полное собрание рассказов","Владимир Владимирович Набоков","2","{дух}","{—,мороз}","{NOUN,PUNCT}"
251273,"Звериным запахом обдало его.","Полное собрание рассказов","Владимир Владимирович Набоков","2","{запах}","{звериный,обдало}","{ADJ,VERB_HEAD}"
54979,"второе!» – командовал Володя, перебегая в дыму от одной мортиры к другой и совершенно забыв об опасности.","Севастопольские рассказы","Лев Николаевич Толстой","2","{дым}","{в,перебегать}","{ADP,VERB_HEAD}"
252692,"Гроза

На углу, под шатром цветущей липы, обдало меня буйным благоуханием.","Полное собрание рассказов","Владимир Владимирович Набоков","2","{благоухание}","{буйный,обдало}","{ADJ,VERB_HEAD}"
254104,"Как хорош был земляной, влажный, слегка фиалковый запах вялых листьев, покрывавших панель… Небо в те пасмурные, прелестные дни бывало тускловато-белым, и, посреди черной мостовой, ветки отражались в небольшой луже, похожей на плохо промытую фотографию.","Полное собрание рассказов","Владимир Владимирович Набоков","2","{запах}","{земляной,лист}","{ADJ,NOUN}"
54884,"По всей линии укреплений, особенно по горам левой стороны, по нескольку вдруг, беспрестанно, с молнией, блестевшей иногда даже в полуденном свете, рождались клубки густого, сжатого белого дыма, разрастались, принимая различные формы, поднимались и темнее окрашивались в небе.","Севастопольские рассказы","Лев Николаевич Толстой","2","{дым}","{белый,густой}","{ADJ}"
255751,"А не то сидела у стола, так неподвижно, только изредка мигала и, подняв лицо, выпускала папиросный дым.","Полное собрание рассказов","Владимир Владимирович Набоков","2","{дым}","{выпускать,папиросный}","{ADJ,VERB_HEAD}"
255950,"На нем был просторный серый костюм с большим преобладанием жилетной части, и когда кукушка на миг покидала недра трактирных часов, он медленным жестом, морщась от дыма, вынимал из жилетного кармана серебряную луковицу и глядел на нее, держа на ладони и ладонь слегка отставя.","Полное собрание рассказов","Владимир Владимирович Набоков","2","{дым}","{морщась,от}","{ADP,VERB_HEAD}"
54883,"Над горизонтом моря, по которому дымилась полоса черного дыма какого-то парохода, ползли длинные белые облака, обещая ветер.","Севастопольские рассказы","Лев Николаевич Толстой","2","{дым}","{пароход,чёрный}","{ADJ,NOUN}"
256610,"Евфратский щелкнул зажигалкой, выпустил дым из ноздрей и сказал:

— А почему бы вам, Илья Борисович, до выхода романа отдельным изданием, не пропустить его через журнал?","Полное собрание рассказов","Владимир Владимирович Набоков","2","{дым}","{выпустить,ноздря}","{NOUN,VERB_HEAD}"
256675,"Но дело в том, что журналу крышка — да, это на днях выяснилось… Публика, знаете, читает всякое дерьмо, а «Арион» рассчитан на требовательного читателя.","Полное собрание рассказов","Владимир Владимирович Набоков","2","{дерьмо}","{всякий,читать}","{DET,VERB_HEAD}"
257882,"Ничего, — только тошный душок литературной гари.","Полное собрание рассказов","Владимир Владимирович Набоков","2","{душок}","{гарь,тошный}","{ADJ,NOUN}"
620953,"Но Тарас не спал; он сидел неподвижен и слегка барабанил пальцами по столу; он держал во рту люльку и пускал дым, от которого жид спросонья чихал и заворачивал в одеяло свой нос.","Тарас Бульба","Николай Васильевич Гоголь","2","{дым}","{пускать,чихать}","{VERB,VERB_HEAD}"
259127,"Все было как полагается: серый цвет, сон вещества, обеспредметившаяся предметность; шкаф со стертыми монетами, лежащими на бархатных скатиках, а наверху шкафа — две совы: одну звали в буквальном переводе «Великий князь», другую «Князь средний»; покоились заслуженные минералы в открытых гробах из пыльного картона; фотография удивленного господина с эспаньолкой высилась над собранием странных черных шариков различной величины, занимавших почетное место под наклонной витриной: они чрезвычайно напоминали подмороженный навоз, и я над ними невольно задумался, ибо никак не мог разгадать их природу, состав и назначение.","Полное собрание рассказов","Владимир Владимирович Набоков","2","{навоз}","{напоминать,подмороженный}","{ADJ,VERB_HEAD}"
259289,"Кое-как, однако, он доиграл, несмотря на то что в глазах двоилось от пота, а гладкое ощущение холодных, голых рук молодой партнерши мучительно подчеркивало таяние его ладоней.","Полное собрание рассказов","Владимир Владимирович Набоков","2","{пот}","{двоиться,от}","{ADP,VERB_HEAD}"
259472,"Понимаешь ли, если навернячка имеется какое-то объяснение, то, пожалуйста, я готов с дерьмом примириться, — потому что, значит, тут есть что-то разумное, оправданное, — может быть, что-нибудь полезное мне или другим, не знаю… Вот объясни: я — человек, — с этим ведь нельзя спорить никак.","Полное собрание рассказов","Владимир Владимирович Набоков","2","{дерьмо}","{примириться,с}","{ADP,VERB_HEAD}"
259720,"Пепельное от звезд чело ночи, тихо-безумное ее выражение, роение огней в старом городе, забавная математическая задача, по поводу которой он в прошлом году переписывался со шведским ученым, сухой и сладкий запах, как бы сидящий без мысли и дела там и сям в ямах мрака, метафизический вкус удачно купленного и перепроданного вина, на днях полученное из далекого, малособлазнительного государства известие о смерти единоутробной сестры, образ которой давно увял в памяти, — все это, мне так представляется, плыло в сознании у Фальтера, пока он шел по улице и потом поднимался к себе, и хотя в отдельности эти мысли и впечатления ничуть не были какими-либо новыми или особенными для этого крепконогого, не совсем заурядного, но поверхностного человека (ибо по своей человеческой сути мы делимся на профессионалов и любителей, — Фальтер, как и я, был любитель), они в своей совокупности образовали, быть может, наиболее благоприятную среду для вспышки, для катастрофической, как главный выигрыш, чудовищно случайной, никак не предсказанной обиходом его рассудка, сверхжизненной молнии, поразившей его в ту ночь в том отеле.","Полное собрание рассказов","Владимир Владимирович Набоков","2","{запах}","{сидеть,сухой}","{ADJ,VERB}"
260121,"Этот акробат послужил для Кр. ключом ко всему составу общества, — и хотя наблюдатель был до смешного неопытный и целомудренный, он сразу почувствовал, что эти дымчатые, сладостно длинные женщины, с разнообразной небрежностью складывающие ноги и руки и занимающиеся не разговором, а какой-то тенью разговора, состоящей из медленных полуулыбок да вопросительных или ответных хмыканий сквозь дым папирос, вправленных в драгоценные мундштуки, принадлежат к тому, в сущности, глухонемому миру, который в старину звался полусветом (занавески опущены, читать невозможно).","Полное собрание рассказов","Владимир Владимирович Набоков","2","{дым}","{папирос,сквозь}","{ADP,NOUN}"
260255,"Он почувствовал дуновение у висков и ту же, почти физическую, тошноту, которую однажды испытал на вечере у двоюродного брата.","Полное собрание рассказов","Владимир Владимирович Набоков","2","{дуновение}","{висок,почувствовать}","{NOUN,VERB_HEAD}"
260274,"Зима, среди которой она приехала к нам, была единственной, проведенной нами в деревне, и все было ново и весело — и валенки, и снеговики, и гигантские синие сосульки, свисающие с крыши красного амбара, и запах мороза и смолы, и гул печек в комнатах усадьбы, где в разных приятных занятиях тихо кончалось бурное царство мисс Робинсон.","Полное собрание рассказов","Владимир Владимирович Набоков","2","{запах}","{и,мороз}","{CCONJ,NOUN}"
5427,"Генерал закашлялся от крика и порохового дыма и остановился в отчаянии.","Война и мир","Лев Николаевич Толстой","2","{дым}","{и,пороховой}","{ADJ,CCONJ}"
260331,"Он так стар, так устлан изнутри сновидениями о запахах прошлого, что не шевелится, когда сани с путешественницей и сани с ее багажом подъезжают к дому и оживает гулкий, в чугунных узорах вестибюль.","Полное собрание рассказов","Владимир Владимирович Набоков","2","{запах}","{о,прошлое}","{ADP,NOUN}"
260530,"За длинной чередой качких, узких голубых коридоров, уклоняющихся от ног, нарядные столики в широкооконном вагоне-ресторане, с белыми конусами сложенных салфеток и аквамариновыми бутылками минеральной воды, сначала представлялись прохладным и стойким убежищем, где все прельщало — и пропеллер вентилятора на потолке, и деревянные болванки швейцарского шоколада в лиловых обертках у приборов, и даже запах и зыбь глазчатого бульона в толстогубых чашках; но по мере того как дело подходило к роковому последнему блюду, все назойливее становилось ощущение, что прозрачный вагон со всем содержимым, включая потных, кренящихся эквилибристов-лакеев (как ужасно напирал один на стол, пропуская сзади другого!","Полное собрание рассказов","Владимир Владимирович Набоков","2","{запах}","{даже,и}","{CCONJ,PART}"
622386,"Запах от цветущих яблонь и ночных цветов лился по всей земле.","Вий (сборник)","Николай Васильевич Гоголь","2","{запах}","{лился,яблоня}","{NOUN,VERB_HEAD}"
623316,"От крику безумеет голова; от дыму слепнут очи.","Вий (сборник)","Николай Васильевич Гоголь","2","{дым}","{от,слепнуть}","{ADP,VERB_HEAD}"
262770,"Тяжелый дым (февраль 1935; Последние новости.","Полное собрание рассказов","Владимир Владимирович Набоков","2","{дым}","{тяжёлый,февраль}","{ADJ,NOUN}"
263111,"«Тяжелый дым» (1935)

7.","Полное собрание рассказов","Владимир Владимирович Набоков","2","{дым}","{1935,тяжёлый}","{ADJ}"
267854,"Всюду разлилось благоухание мирта и цветов.","Легенды и мифы Древней Греции","Николай Альбертович Кун","2","{благоухание}","{мирт,разлиться}","{NOUN,VERB_HEAD}"
623403,"Посреди хаты стало веять белое облако, и что-то похожее на радость сверкнуло в лицо его.","Вий (сборник)","Николай Васильевич Гоголь","2","{веять}","{облако,стать}","{NOUN,VERB_HEAD}"
268350,"Потоками льется кровь и обагряет скалу; черными сгустками застывает кровь у подножья скалы; она разлагается на солнце и невыносимым смрадом заражает кругом воздух.","Легенды и мифы Древней Греции","Николай Альбертович Кун","2","{смрад}","{и,невыносимый}","{ADJ,CCONJ}"
268889,"Пот градом струится с него от тяжкой работы.","Легенды и мифы Древней Греции","Николай Альбертович Кун","2","{пот}","{град,струится}","{NOUN,VERB_HEAD}"
269169,"Дыхание быка благоухало амврозией, весь воздух был напоен этим благоуханием.","Легенды и мифы Древней Греции","Николай Альбертович Кун","2","{благоухание}","{напоить,это}","{DET,VERB_HEAD}"
269249,"От черного яда и ярости вздулась шея змея, пена хлынула у него из пасти, свирепое шипение разнеслось далеко по всей стране, весь воздух наполнился смрадом его дыхания.","Легенды и мифы Древней Греции","Николай Альбертович Кун","2","{смрад}","{дыхание,наполниться}","{NOUN,VERB_HEAD}"
269651,"Далеко разнеслось благоухание дивного вина.","Легенды и мифы Древней Греции","Николай Альбертович Кун","2","{благоухание}","{вино,разнестись}","{NOUN,VERB_HEAD}"
269675,"Он должен был очистить от навоза весь скотный двор Авгия, царя Элиды,[125 - Область на северо-западе Пелопоннеса.]","Легенды и мифы Древней Греции","Николай Альбертович Кун","2","{навоз}","{от,очистить}","{ADP,VERB_HEAD}"
269683,"Вода этих рек в один: день унесла весь навоз со скотного двора, а Геракл опять сложил стены.","Легенды и мифы Древней Греции","Николай Альбертович Кун","2","{навоз}","{весь,унести}","{DET,VERB_HEAD}"
624126,"Но вдруг нос его почувствовал запах сушеной рыбы.","Вий (сборник)","Николай Васильевич Гоголь","2","{запах}","{почувствовать,рыба}","{NOUN,VERB_HEAD}"
271914,"Поразил Аполлон слепотой Финея, и боги наслали на Финея гарпий, полудев-полуптиц, которые, прилетая в дом его, пожирали всю пищу и распространяли по дому страшное зловоние.","Легенды и мифы Древней Греции","Николай Альбертович Кун","2","{зловоние}","{распространять,страшный}","{ADJ,VERB_HEAD}"
271922,"Финей за стол, чтобы утолить голод, как налетели гарпии и, не обращая внимания на крики аргонавтов, пожрали все кушания, распространяя по всему дому страшное зловоние; затем взвились гарпии и понеслись из дома Финея.","Легенды и мифы Древней Греции","Николай Альбертович Кун","2","{зловоние}","{распространять,страшный}","{ADJ,VERB_HEAD}"
272967,"Обильный гной вытекал из раны, заражая воздух страшным зловонием.","Легенды и мифы Древней Греции","Николай Альбертович Кун","2","{зловоние}","{заражать,страшный}","{ADJ,VERB_HEAD}"
272972,"Они не могли выносить зловоние, которое распространяла рана Филоктета.","Легенды и мифы Древней Греции","Николай Альбертович Кун","2","{зловоние}","{выносить,распространять}","{VERB,VERB_HEAD}"
274576,"Отер Гефест руки, грудь, шею и лицо влажной губкой, смывая пот и копоть, оделся и, опираясь на толстый посох, вышел к богине Фетиде.","Легенды и мифы Древней Греции","Николай Альбертович Кун","2","{пот}","{копоть,смывать}","{NOUN,VERB_HEAD}"
275708,"Надела эти шкуры Идофея на Менелая и его спутников, а чтобы не мучило их зловоние от шкур, промазала им нос амврозией.","Легенды и мифы Древней Греции","Николай Альбертович Кун","2","{зловоние}","{мучило,они}","{DET,VERB_HEAD}"
276635,"Издали почувствовал я запах жареного мяса и понял^ что случилось.","Легенды и мифы Древней Греции","Николай Альбертович Кун","2","{запах}","{мясо,случиться}","{NOUN,VERB_HEAD}"
277056,"Призвал Телемах Эвриклею и повелел ей запереть всех служанок в их помещении, чтобы не видали они, как будут выносить оружие, которое надо убрать, чтобы не портилось оно от дыма.","Легенды и мифы Древней Греции","Николай Альбертович Кун","2","{дым}","{от,портилось}","{ADP,VERB_HEAD}"
278269,"Стража сбросила с трупа землю и села невдалеке на холме, чтобы не долетал до нее смрад от разлагавшегося трупа.","Легенды и мифы Древней Греции","Николай Альбертович Кун","2","{смрад}","{долетать,труп}","{NOUN,VERB_HEAD}"
624841,"Испуганные духи бросились, кто как попало, в окна и двери, чтобы поскорее вылететь, но не тут-то было: так и остались они там, завязнувши в дверях и окнах.","Вий (сборник)","Николай Васильевич Гоголь","2","{дух}","{броситься,испуганный}","{ADJ,VERB_HEAD}"
54882,"Севастополь, все тот же, с своей недостроенной церковью, колонной, набережной, зеленеющим на горе бульваром и изящным строением библиотеки, с своими маленькими лазуревыми бухточками, наполненными мачтами, живописными арками водопроводов и с облаками синего порохового дыма, освещаемыми иногда багровым пламенем выстрелов; все тот же красивый, праздничный, гордый Севастополь, окруженный с одной стороны желтыми дымящимися горами, с другой – ярко-синим, играющим на солнце морем, виднелся на той стороне бухты.","Севастопольские рассказы","Лев Николаевич Толстой","2","{дым}","{пороховой,синий}","{ADJ}"
54826,"Он не только не чувствовал ни малейшего страха или неудовольствия от тесноты и тяжелого запаха в блиндаже, но ему чрезвычайно весело и приятно было.","Севастопольские рассказы","Лев Николаевич Толстой","2","{запах}","{и,тяжёлый}","{ADJ,CCONJ}"
281408,"– И когда ты дышишь, я слышу запах от ноздрей твоих, как от яблоков.","Суламифь","Александр Иванович Куприн","2","{запах}","{ноздря,слышать}","{NOUN,VERB_HEAD}"
281589,"В глубокой, темной каменной нише, среди банок с серой аравийской амброй, пакетов с ливанским ладаном, пучков ароматических трав и склянок с маслами – сидел, поджав под себя ноги и щуря ленивые глаза, неподвижный, сам весь благоухающий, старый, жирный, сморщенный скопец-египтянин.","Суламифь","Александр Иванович Куприн","2","{ладан}","{ливанский,с}","{ADJ,ADP}"
281634,"Близится утро, раскрываются цветы, виноград льет свое благоухание, время пения настало, голос горлицы доносится с гор.

– Я вымыла ноги мои, – шепчет Суламифь, – как же мне ступить ими на пол?","Суламифь","Александр Иванович Куприн","2","{благоухание}","{лить,свой}","{DET,VERB_HEAD}"
281685,"Струится аромат виноградного цветения.","Суламифь","Александр Иванович Куприн","2","{аромат}","{струиться,цветение}","{NOUN,VERB_HEAD}"
282502,"Проходя мимо забора, за которым он жил, я теперь уже не чую его запаха и никогда не слышу издали его лая.","Суламифь","Александр Иванович Куприн","2","{запах}","{он,чуять}","{DET,VERB_HEAD}"
282619,"Как только на станции Борго-Сан-Донино вы садились в коляску и трогались, как уже ясно ощущали запах йода, который постепенно делался гуще и крепче.","Суламифь","Александр Иванович Куприн","2","{запах}","{йод,ощущать}","{NOUN,VERB_HEAD}"
